2021-01-24 20:09:06 - INFO - Saving to ./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06
2021-01-24 20:09:06 - DEBUG - Run arguments: Namespace(architecture='BinaryConnect', batch_size=100, beta_interval=100, beta_scale=1.2, data_path='./Datasets/MNIST', dataset='MNIST', dataset_size=50000, eval='', eval_set='TEST', gpu_id='0', hidden_dim=2, im_size=28, input_channels=1, input_dim=784, learning_rate=0.001, log_interval=100, loss_function='CROSSENTROPY', lr_decay='STEP', lr_interval=7000, lr_scale=0.2, method='PMF', momentum=0.95, nesterov=False, num_epochs=500, num_iters=100000, optimizer='ADAM', output_dim=10, pr_interval=100, pretrained_model='', quant_levels=2, resume='', rounding='ARGMAX', save_dir='./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06', save_name='./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06/best_model.pth.tar', val_set='TRAIN', weight_decay=0.0)
2021-01-24 20:09:14 - INFO - BinaryConnect(
  (dropout1): Dropout(p=0.2, inplace=False)
  (dropout2): Dropout(p=0.2, inplace=False)
  (dropout3): Dropout(p=0.2, inplace=False)
  (dropout4): Dropout(p=0.2, inplace=False)
  (fc1): SLinear(
    (linear): Linear(in_features=784, out_features=4096, bias=False)
  )
  (fc2): SLinear(
    (linear): Linear(in_features=2048, out_features=4096, bias=False)
  )
  (fc3): SLinear(
    (linear): Linear(in_features=2048, out_features=4096, bias=False)
  )
  (fc4): SLinear(
    (linear): Linear(in_features=2048, out_features=20, bias=False)
  )
  (bn1): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn2): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn3): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn4): BatchNorm1d(10, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
)
2021-01-24 20:09:14 - INFO - Number of parameters: 20029440
2021-01-24 20:09:14 - INFO - Training...
2021-01-24 20:09:19 - INFO - Epoch: 0,	 Iter: 0,	 Loss: 2.78095,	 Val-Acc1: 36.18 (Best: 36.18),	 Val-Acc5: 76.60
2021-01-24 20:14:04 - INFO - Epoch: 5,	 Iter: 100,	 Loss: 0.35568,	 Val-Acc1: 97.80 (Best: 97.80),	 Val-Acc5: 99.88
2021-01-24 20:14:14 - INFO - Epoch: 5,	 Iter: 200,	 Loss: 0.44893,	 Val-Acc1: 97.98 (Best: 97.98),	 Val-Acc5: 99.87
2021-01-24 20:14:25 - INFO - Epoch: 5,	 Iter: 300,	 Loss: 0.42533,	 Val-Acc1: 98.15 (Best: 98.15),	 Val-Acc5: 99.91
2021-01-24 20:14:35 - INFO - Epoch: 5,	 Iter: 400,	 Loss: 0.41865,	 Val-Acc1: 98.11 (Best: 98.15),	 Val-Acc5: 99.89
2021-01-24 20:14:49 - INFO - Epoch: 6,	 Iter: 0,	 Loss: 0.35908,	 Val-Acc1: 98.07 (Best: 98.15),	 Val-Acc5: 99.94
2021-01-24 20:14:59 - INFO - Epoch: 6,	 Iter: 100,	 Loss: 0.33527,	 Val-Acc1: 98.15 (Best: 98.15),	 Val-Acc5: 99.90
2021-01-24 20:15:09 - INFO - Epoch: 6,	 Iter: 200,	 Loss: 0.39385,	 Val-Acc1: 98.18 (Best: 98.18),	 Val-Acc5: 99.90
2021-01-24 20:15:20 - INFO - Epoch: 6,	 Iter: 300,	 Loss: 0.40499,	 Val-Acc1: 98.20 (Best: 98.20),	 Val-Acc5: 99.87
2021-01-24 20:15:30 - INFO - Epoch: 6,	 Iter: 400,	 Loss: 0.42776,	 Val-Acc1: 98.08 (Best: 98.20),	 Val-Acc5: 99.89
2021-01-24 20:15:44 - INFO - Epoch: 7,	 Iter: 0,	 Loss: 0.43192,	 Val-Acc1: 98.10 (Best: 98.20),	 Val-Acc5: 99.88
2021-01-24 20:15:54 - INFO - Epoch: 7,	 Iter: 100,	 Loss: 0.38940,	 Val-Acc1: 98.19 (Best: 98.20),	 Val-Acc5: 99.90
2021-01-24 20:16:04 - INFO - Epoch: 7,	 Iter: 200,	 Loss: 0.44278,	 Val-Acc1: 98.18 (Best: 98.20),	 Val-Acc5: 99.90
2021-01-24 20:16:14 - INFO - Epoch: 7,	 Iter: 300,	 Loss: 0.44464,	 Val-Acc1: 98.13 (Best: 98.20),	 Val-Acc5: 99.86
2021-01-24 20:16:25 - INFO - Epoch: 7,	 Iter: 400,	 Loss: 0.37788,	 Val-Acc1: 98.28 (Best: 98.28),	 Val-Acc5: 99.89
2021-01-24 20:16:38 - INFO - Epoch: 8,	 Iter: 0,	 Loss: 0.38480,	 Val-Acc1: 98.25 (Best: 98.28),	 Val-Acc5: 99.89
2021-01-24 20:16:48 - INFO - Epoch: 8,	 Iter: 100,	 Loss: 0.35012,	 Val-Acc1: 98.13 (Best: 98.28),	 Val-Acc5: 99.89
2021-01-24 20:16:59 - INFO - Epoch: 8,	 Iter: 200,	 Loss: 0.47755,	 Val-Acc1: 98.22 (Best: 98.28),	 Val-Acc5: 99.88
2021-01-24 20:17:09 - INFO - Epoch: 8,	 Iter: 300,	 Loss: 0.35038,	 Val-Acc1: 98.25 (Best: 98.28),	 Val-Acc5: 99.92
2021-01-24 20:17:19 - INFO - Epoch: 8,	 Iter: 400,	 Loss: 0.46011,	 Val-Acc1: 98.16 (Best: 98.28),	 Val-Acc5: 99.88
2021-01-24 20:17:33 - INFO - Epoch: 9,	 Iter: 0,	 Loss: 0.41510,	 Val-Acc1: 98.17 (Best: 98.28),	 Val-Acc5: 99.92
2021-01-24 20:17:43 - INFO - Epoch: 9,	 Iter: 100,	 Loss: 0.35595,	 Val-Acc1: 98.22 (Best: 98.28),	 Val-Acc5: 99.90
2021-01-24 20:17:53 - INFO - Epoch: 9,	 Iter: 200,	 Loss: 0.49566,	 Val-Acc1: 98.26 (Best: 98.28),	 Val-Acc5: 99.90
2021-01-24 20:18:04 - INFO - Epoch: 9,	 Iter: 300,	 Loss: 0.38491,	 Val-Acc1: 98.33 (Best: 98.33),	 Val-Acc5: 99.87
2021-01-24 20:18:14 - INFO - Epoch: 9,	 Iter: 400,	 Loss: 0.37322,	 Val-Acc1: 98.30 (Best: 98.33),	 Val-Acc5: 99.88
2021-01-24 20:18:28 - INFO - Epoch: 10,	 Iter: 0,	 Loss: 0.37462,	 Val-Acc1: 98.25 (Best: 98.33),	 Val-Acc5: 99.87
2021-01-24 20:18:38 - INFO - Epoch: 10,	 Iter: 100,	 Loss: 0.41382,	 Val-Acc1: 98.31 (Best: 98.33),	 Val-Acc5: 99.93
2021-01-24 20:18:48 - INFO - Epoch: 10,	 Iter: 200,	 Loss: 0.34181,	 Val-Acc1: 98.26 (Best: 98.33),	 Val-Acc5: 99.91
2021-01-24 20:18:59 - INFO - Epoch: 10,	 Iter: 300,	 Loss: 0.39141,	 Val-Acc1: 98.27 (Best: 98.33),	 Val-Acc5: 99.90
2021-01-24 20:19:09 - INFO - Epoch: 10,	 Iter: 400,	 Loss: 0.35310,	 Val-Acc1: 98.35 (Best: 98.35),	 Val-Acc5: 99.92
2021-01-24 20:19:23 - INFO - Epoch: 11,	 Iter: 0,	 Loss: 0.38581,	 Val-Acc1: 98.33 (Best: 98.47),	 Val-Acc5: 99.89
2021-01-24 20:19:33 - INFO - Epoch: 11,	 Iter: 100,	 Loss: 0.34201,	 Val-Acc1: 98.44 (Best: 98.47),	 Val-Acc5: 99.90
2021-01-24 20:19:44 - INFO - Epoch: 11,	 Iter: 200,	 Loss: 0.34766,	 Val-Acc1: 98.28 (Best: 98.47),	 Val-Acc5: 99.90
2021-01-24 20:19:54 - INFO - Epoch: 11,	 Iter: 300,	 Loss: 0.35979,	 Val-Acc1: 98.28 (Best: 98.47),	 Val-Acc5: 99.90
2021-01-24 20:20:04 - INFO - Epoch: 11,	 Iter: 400,	 Loss: 0.32777,	 Val-Acc1: 98.37 (Best: 98.47),	 Val-Acc5: 99.89
2021-01-24 20:20:18 - INFO - Epoch: 12,	 Iter: 0,	 Loss: 0.35424,	 Val-Acc1: 98.36 (Best: 98.47),	 Val-Acc5: 99.89
2021-01-24 20:20:28 - INFO - Epoch: 12,	 Iter: 100,	 Loss: 0.34159,	 Val-Acc1: 98.39 (Best: 98.47),	 Val-Acc5: 99.91
2021-01-24 20:20:38 - INFO - Epoch: 12,	 Iter: 200,	 Loss: 0.35179,	 Val-Acc1: 98.38 (Best: 98.47),	 Val-Acc5: 99.93
2021-01-24 20:20:49 - INFO - Epoch: 12,	 Iter: 300,	 Loss: 0.35023,	 Val-Acc1: 98.36 (Best: 98.47),	 Val-Acc5: 99.91
2021-01-24 20:20:59 - INFO - Epoch: 12,	 Iter: 400,	 Loss: 0.33116,	 Val-Acc1: 98.44 (Best: 98.47),	 Val-Acc5: 99.89
2021-01-24 20:21:13 - INFO - Epoch: 13,	 Iter: 0,	 Loss: 0.33257,	 Val-Acc1: 98.44 (Best: 98.47),	 Val-Acc5: 99.94
2021-01-24 20:21:23 - INFO - Epoch: 13,	 Iter: 100,	 Loss: 0.36418,	 Val-Acc1: 98.50 (Best: 98.50),	 Val-Acc5: 99.94
2021-01-24 20:21:33 - INFO - Epoch: 13,	 Iter: 200,	 Loss: 0.35378,	 Val-Acc1: 98.34 (Best: 98.50),	 Val-Acc5: 99.90
2021-01-24 20:21:44 - INFO - Epoch: 13,	 Iter: 300,	 Loss: 0.34000,	 Val-Acc1: 98.38 (Best: 98.50),	 Val-Acc5: 99.95
2021-01-24 20:21:54 - INFO - Epoch: 13,	 Iter: 400,	 Loss: 0.33354,	 Val-Acc1: 98.37 (Best: 98.50),	 Val-Acc5: 99.89
2021-01-24 20:22:07 - INFO - Epoch: 14,	 Iter: 0,	 Loss: 0.35570,	 Val-Acc1: 98.47 (Best: 98.50),	 Val-Acc5: 99.95
2021-01-24 20:22:07 - INFO - lr: 4e-05
2021-01-24 20:22:17 - INFO - Epoch: 14,	 Iter: 100,	 Loss: 0.35212,	 Val-Acc1: 98.43 (Best: 98.50),	 Val-Acc5: 99.93
2021-01-24 20:22:28 - INFO - Epoch: 14,	 Iter: 200,	 Loss: 0.34991,	 Val-Acc1: 98.40 (Best: 98.50),	 Val-Acc5: 99.95
2021-01-24 20:22:38 - INFO - Epoch: 14,	 Iter: 300,	 Loss: 0.34001,	 Val-Acc1: 98.50 (Best: 98.50),	 Val-Acc5: 99.94
2021-01-24 20:22:48 - INFO - Epoch: 14,	 Iter: 400,	 Loss: 0.36732,	 Val-Acc1: 98.49 (Best: 98.50),	 Val-Acc5: 99.90
2021-01-24 20:23:02 - INFO - Epoch: 15,	 Iter: 0,	 Loss: 0.33554,	 Val-Acc1: 98.47 (Best: 98.50),	 Val-Acc5: 99.93
2021-01-24 20:23:12 - INFO - Epoch: 15,	 Iter: 100,	 Loss: 0.36649,	 Val-Acc1: 98.42 (Best: 98.50),	 Val-Acc5: 99.93
2021-01-24 20:23:22 - INFO - Epoch: 15,	 Iter: 200,	 Loss: 0.33763,	 Val-Acc1: 98.42 (Best: 98.50),	 Val-Acc5: 99.94
2021-01-24 20:23:32 - INFO - Epoch: 15,	 Iter: 300,	 Loss: 0.36205,	 Val-Acc1: 98.49 (Best: 98.50),	 Val-Acc5: 99.95
2021-01-24 20:23:43 - INFO - Epoch: 15,	 Iter: 400,	 Loss: 0.33710,	 Val-Acc1: 98.42 (Best: 98.50),	 Val-Acc5: 99.91
2021-01-24 20:23:56 - INFO - Epoch: 16,	 Iter: 0,	 Loss: 0.35201,	 Val-Acc1: 98.51 (Best: 98.51),	 Val-Acc5: 99.92
2021-01-24 20:24:07 - INFO - Epoch: 16,	 Iter: 100,	 Loss: 0.36704,	 Val-Acc1: 98.50 (Best: 98.51),	 Val-Acc5: 99.92
2021-01-24 20:24:17 - INFO - Epoch: 16,	 Iter: 200,	 Loss: 0.33331,	 Val-Acc1: 98.52 (Best: 98.52),	 Val-Acc5: 99.88
2021-01-24 20:24:27 - INFO - Epoch: 16,	 Iter: 300,	 Loss: 0.35360,	 Val-Acc1: 98.50 (Best: 98.52),	 Val-Acc5: 99.92
2021-01-24 20:24:38 - INFO - Epoch: 16,	 Iter: 400,	 Loss: 0.34756,	 Val-Acc1: 98.53 (Best: 98.53),	 Val-Acc5: 99.92
2021-01-24 20:24:51 - INFO - Epoch: 17,	 Iter: 0,	 Loss: 0.35451,	 Val-Acc1: 98.46 (Best: 98.53),	 Val-Acc5: 99.94
2021-01-24 20:25:02 - INFO - Epoch: 17,	 Iter: 100,	 Loss: 0.38265,	 Val-Acc1: 98.46 (Best: 98.53),	 Val-Acc5: 99.90
2021-01-24 20:25:12 - INFO - Epoch: 17,	 Iter: 200,	 Loss: 0.35383,	 Val-Acc1: 98.49 (Best: 98.53),	 Val-Acc5: 99.92
2021-01-24 20:25:22 - INFO - Epoch: 17,	 Iter: 300,	 Loss: 0.42169,	 Val-Acc1: 98.54 (Best: 98.54),	 Val-Acc5: 99.95
2021-01-24 20:25:33 - INFO - Epoch: 17,	 Iter: 400,	 Loss: 0.33839,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.93
2021-01-24 20:25:46 - INFO - Epoch: 18,	 Iter: 0,	 Loss: 0.37481,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.94
2021-01-24 20:25:56 - INFO - Epoch: 18,	 Iter: 100,	 Loss: 0.35085,	 Val-Acc1: 98.45 (Best: 98.54),	 Val-Acc5: 99.93
2021-01-24 20:26:07 - INFO - Epoch: 18,	 Iter: 200,	 Loss: 0.38359,	 Val-Acc1: 98.54 (Best: 98.54),	 Val-Acc5: 99.92
2021-01-24 20:26:17 - INFO - Epoch: 18,	 Iter: 300,	 Loss: 0.37293,	 Val-Acc1: 98.49 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:26:27 - INFO - Epoch: 18,	 Iter: 400,	 Loss: 0.35476,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.90
2021-01-24 20:26:41 - INFO - Epoch: 19,	 Iter: 0,	 Loss: 0.34050,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:26:51 - INFO - Epoch: 19,	 Iter: 100,	 Loss: 0.35601,	 Val-Acc1: 98.47 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:27:01 - INFO - Epoch: 19,	 Iter: 200,	 Loss: 0.34360,	 Val-Acc1: 98.52 (Best: 98.54),	 Val-Acc5: 99.92
2021-01-24 20:27:11 - INFO - Epoch: 19,	 Iter: 300,	 Loss: 0.34112,	 Val-Acc1: 98.45 (Best: 98.54),	 Val-Acc5: 99.89
2021-01-24 20:27:21 - INFO - Epoch: 19,	 Iter: 400,	 Loss: 0.34056,	 Val-Acc1: 98.39 (Best: 98.54),	 Val-Acc5: 99.88
2021-01-24 20:27:35 - INFO - Epoch: 20,	 Iter: 0,	 Loss: 0.37576,	 Val-Acc1: 98.53 (Best: 98.54),	 Val-Acc5: 99.88
2021-01-24 20:27:45 - INFO - Epoch: 20,	 Iter: 100,	 Loss: 0.35007,	 Val-Acc1: 98.53 (Best: 98.54),	 Val-Acc5: 99.94
2021-01-24 20:27:55 - INFO - Epoch: 20,	 Iter: 200,	 Loss: 0.34471,	 Val-Acc1: 98.54 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:28:06 - INFO - Epoch: 20,	 Iter: 300,	 Loss: 0.34889,	 Val-Acc1: 98.46 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:28:16 - INFO - Epoch: 20,	 Iter: 400,	 Loss: 0.34264,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.90
2021-01-24 20:28:29 - INFO - Epoch: 21,	 Iter: 0,	 Loss: 0.33282,	 Val-Acc1: 98.49 (Best: 98.54),	 Val-Acc5: 99.93
2021-01-24 20:28:40 - INFO - Epoch: 21,	 Iter: 100,	 Loss: 0.32745,	 Val-Acc1: 98.53 (Best: 98.54),	 Val-Acc5: 99.90
2021-01-24 20:28:50 - INFO - Epoch: 21,	 Iter: 200,	 Loss: 0.37693,	 Val-Acc1: 98.43 (Best: 98.54),	 Val-Acc5: 99.90
2021-01-24 20:29:00 - INFO - Epoch: 21,	 Iter: 300,	 Loss: 0.34186,	 Val-Acc1: 98.47 (Best: 98.54),	 Val-Acc5: 99.93
2021-01-24 20:29:10 - INFO - Epoch: 21,	 Iter: 400,	 Loss: 0.35056,	 Val-Acc1: 98.51 (Best: 98.54),	 Val-Acc5: 99.90
2021-01-24 20:29:24 - INFO - Epoch: 22,	 Iter: 0,	 Loss: 0.39635,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.91
2021-01-24 20:29:34 - INFO - Epoch: 22,	 Iter: 100,	 Loss: 0.36130,	 Val-Acc1: 98.50 (Best: 98.54),	 Val-Acc5: 99.89
2021-01-24 20:29:45 - INFO - Epoch: 22,	 Iter: 200,	 Loss: 0.32673,	 Val-Acc1: 98.61 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:29:55 - INFO - Epoch: 22,	 Iter: 300,	 Loss: 0.37391,	 Val-Acc1: 98.54 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:30:05 - INFO - Epoch: 22,	 Iter: 400,	 Loss: 0.33100,	 Val-Acc1: 98.48 (Best: 98.61),	 Val-Acc5: 99.93
2021-01-24 20:30:19 - INFO - Epoch: 23,	 Iter: 0,	 Loss: 0.36246,	 Val-Acc1: 98.61 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:30:29 - INFO - Epoch: 23,	 Iter: 100,	 Loss: 0.38074,	 Val-Acc1: 98.51 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:30:39 - INFO - Epoch: 23,	 Iter: 200,	 Loss: 0.40924,	 Val-Acc1: 98.45 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:30:49 - INFO - Epoch: 23,	 Iter: 300,	 Loss: 0.34906,	 Val-Acc1: 98.57 (Best: 98.61),	 Val-Acc5: 99.94
2021-01-24 20:30:59 - INFO - Epoch: 23,	 Iter: 400,	 Loss: 0.36498,	 Val-Acc1: 98.53 (Best: 98.61),	 Val-Acc5: 99.92
2021-01-24 20:31:13 - INFO - Epoch: 24,	 Iter: 0,	 Loss: 0.37754,	 Val-Acc1: 98.46 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:31:23 - INFO - Epoch: 24,	 Iter: 100,	 Loss: 0.34543,	 Val-Acc1: 98.52 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:31:33 - INFO - Epoch: 24,	 Iter: 200,	 Loss: 0.35834,	 Val-Acc1: 98.56 (Best: 98.61),	 Val-Acc5: 99.92
2021-01-24 20:31:44 - INFO - Epoch: 24,	 Iter: 300,	 Loss: 0.38003,	 Val-Acc1: 98.52 (Best: 98.61),	 Val-Acc5: 99.93
2021-01-24 20:31:54 - INFO - Epoch: 24,	 Iter: 400,	 Loss: 0.38443,	 Val-Acc1: 98.55 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:32:08 - INFO - Epoch: 25,	 Iter: 0,	 Loss: 0.37677,	 Val-Acc1: 98.51 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:32:18 - INFO - Epoch: 25,	 Iter: 100,	 Loss: 0.34939,	 Val-Acc1: 98.52 (Best: 98.61),	 Val-Acc5: 99.88
2021-01-24 20:32:29 - INFO - Epoch: 25,	 Iter: 200,	 Loss: 0.36463,	 Val-Acc1: 98.43 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:32:39 - INFO - Epoch: 25,	 Iter: 300,	 Loss: 0.37552,	 Val-Acc1: 98.45 (Best: 98.61),	 Val-Acc5: 99.90
2021-01-24 20:32:49 - INFO - Epoch: 25,	 Iter: 400,	 Loss: 0.37743,	 Val-Acc1: 98.54 (Best: 98.61),	 Val-Acc5: 99.92
2021-01-24 20:33:03 - INFO - Epoch: 26,	 Iter: 0,	 Loss: 0.34718,	 Val-Acc1: 98.59 (Best: 98.61),	 Val-Acc5: 99.91
2021-01-24 20:33:13 - INFO - Epoch: 26,	 Iter: 100,	 Loss: 0.36202,	 Val-Acc1: 98.48 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:33:23 - INFO - Epoch: 26,	 Iter: 200,	 Loss: 0.34224,	 Val-Acc1: 98.55 (Best: 98.61),	 Val-Acc5: 99.90
2021-01-24 20:33:33 - INFO - Epoch: 26,	 Iter: 300,	 Loss: 0.37676,	 Val-Acc1: 98.48 (Best: 98.61),	 Val-Acc5: 99.89
2021-01-24 20:33:44 - INFO - Epoch: 26,	 Iter: 400,	 Loss: 0.35172,	 Val-Acc1: 98.47 (Best: 98.61),	 Val-Acc5: 99.88
2021-01-24 20:33:57 - INFO - Epoch: 27,	 Iter: 0,	 Loss: 0.32898,	 Val-Acc1: 98.55 (Best: 98.61),	 Val-Acc5: 99.92
2021-01-24 20:34:08 - INFO - Epoch: 27,	 Iter: 100,	 Loss: 0.36893,	 Val-Acc1: 98.59 (Best: 98.61),	 Val-Acc5: 99.89
